Total_No_Invoice_Generated,Total_No_of_Items,Total_Spend,Types_Prod_Purchased,Recency,cluster,dbscan_cluster,gmm_cluster,kmeans_cluster
3,427,734.13,26,157,0,2,1,3
1,246,375.0,22,133,1,0,2,1
2,308,280.52,18,4,1,1,1,1
5,1047,2053.02,91,42,3,5,0,2
1,642,1829.04,29,268,0,-1,0,0
5,1073,1824.23,78,49,3,5,0,2
3,347,656.69,12,15,1,2,1,3
1,236,348.2,14,281,2,0,2,0
2,1162,1025.44,20,65,0,-1,0,3
1,4,37.4,2,252,2,0,2,0
2,192,856.6,5,232,2,1,0,0
3,433,822.48,27,17,0,2,1,3
4,1325,1822.97,71,8,3,3,0,2
6,1770,1885.05,106,50,3,-1,0,2
1,24,73.2,3,59,1,0,2,1
5,787,1140.21,52,95,0,-1,0,3
6,575,1418.32,70,15,0,-1,0,2
3,651,1009.5500000000001,19,126,0,2,0,3
4,533,1037.59,45,94,0,3,1,3
1,95,331.95,15,50,1,0,2,1
1,94,197.9,8,138,1,0,2,1
1,99,215.83,11,60,1,0,2,1
1,152,305.54,11,73,1,0,2,1
1,113,338.71000000000004,15,67,1,0,2,1
6,561,1158.79,26,64,0,-1,0,2
2,260,529.41,31,16,1,1,1,1
4,782,981.86,65,44,0,3,0,3
2,134,215.48,9,15,1,1,1,1
1,88,215.08,6,40,1,0,2,1
1,219,314.45,19,236,2,0,2,0
1,129,400.68100000000004,15,75,1,0,2,1
2,516,1068.8700000000001,149,4,0,-1,0,3
4,1286,1863.47,74,3,3,3,0,2
1,191,365.27,18,360,2,0,2,0
4,262,592.9,27,58,0,3,1,3
1,218,384.18,45,23,1,0,2,1
4,516,757.63,75,30,0,3,1,3
4,272,537.0600000000001,52,54,0,3,1,3
1,140,394.38,19,25,1,0,2,1
2,333,664.26,62,44,0,1,1,1
5,1178,2247.62,37,88,3,-1,0,2
1,154,547.02,23,88,1,0,2,1
2,244,690.34,40,19,1,1,1,1
1,48,159.0,6,78,1,0,2,1
3,420,1062.75,36,170,0,2,0,3
1,104,242.35,14,80,1,0,2,1
1,254,914.9300000000001,37,267,2,0,2,0
2,91,304.25,13,235,2,1,0,0
3,714,860.86,90,36,0,2,0,3
1,325,773.5500000000001,120,318,0,-1,0,0
4,1116,1295.3,90,57,3,3,0,3
5,493,1096.32,109,44,0,12,0,3
3,192,255.12,6,203,2,2,0,0
1,90,314.22,6,225,2,0,2,0
2,318,1010.6,46,87,0,1,0,3
2,365,542.03,32,189,1,1,0,0
4,550,990.88,24,43,0,3,1,3
3,174,536.6800000000001,22,71,1,2,1,3
5,330,867.31,42,40,0,7,0,3
1,184,432.2,20,78,1,0,2,1
2,228,414.2,18,56,1,1,1,1
2,110,409.1,49,33,1,1,1,1
2,855,1522.75,88,211,0,-1,0,3
3,1014,1413.66,80,23,0,6,0,3
1,182,114.56,16,170,1,0,2,1
1,78,152.94,7,61,1,0,2,1
5,950,1800.07,67,52,3,5,0,2
2,208,389.44,22,261,2,1,0,0
8,1767,2619.91,149,16,3,-1,0,2
1,581,752.4300000000001,13,266,2,-1,2,0
1,2,46.95,2,176,2,0,2,0
1,311,1035.45,18,50,1,0,0,1
4,301,728.54,96,17,0,3,0,3
7,398,861.89,44,73,0,-1,0,2
2,533,667.65,45,71,0,1,1,1
1,688,1141.24,54,353,2,-1,2,0
5,1024,1404.64,90,2,3,5,0,2
1,224,411.7,25,116,1,0,2,1
1,153,351.75,64,373,2,0,2,0
1,336,559.87,33,196,2,0,2,0
1,420,810.6000000000001,6,176,1,-1,2,1
1,114,566.38,23,100,1,0,2,1
3,1046,1502.78,102,21,3,6,0,3
1,934,2062.06,17,72,0,-1,0,3
1,114,168.3,11,339,2,0,2,0
5,1236,1570.81,119,5,3,-1,0,2
2,535,812.68,87,31,0,1,1,1
1,298,142.5,8,169,1,0,2,1
1,191,302.25,17,121,1,0,2,1
4,841,1328.55,70,9,0,3,0,3
1,206,301.9,20,268,2,0,2,0
3,198,598.2,22,22,1,2,1,3
1,158,233.22,11,126,1,0,2,1
1,256,361.21999999999997,22,138,1,0,2,1
6,487,632.27,36,213,0,-1,0,3
2,467,706.57,39,106,1,1,1,1
2,394,616.26,35,17,1,1,1,1
2,165,274.15000000000003,16,3,1,1,1,1
1,75,226.37,14,330,2,0,2,0
8,1484,2938.91,122,64,3,-1,0,2
3,890,1341.65,64,119,0,2,0,3
1,199,328.15,19,35,1,0,2,1
1,72,404.40000000000003,3,217,2,0,2,0
2,732,1038.46,56,172,0,1,0,3
5,135,373.65000000000003,7,72,1,-1,0,3
2,231,326.75,28,1,1,1,1,1
3,270,408.59000000000003,100,128,0,-1,0,1
3,194,594.24,14,46,1,2,1,3
3,147,251.91,39,17,1,2,1,1
7,797,1582.8,126,28,3,-1,0,2
1,87,151.05,10,36,1,0,2,1
1,94,214.79999999999998,11,157,1,0,2,1
1,21,94.05,17,284,2,0,2,0
1,486,534.31,124,107,0,-1,0,1
4,1398,1971.87,60,24,3,3,0,2
4,157,322.41,10,75,1,3,1,3
2,175,328.58,29,16,1,1,1,1
1,18,101.10000000000001,1,158,1,0,2,1
1,288,565.46,35,44,1,0,2,1
2,341,847.45,61,11,0,1,1,1
7,805,1415.65,158,32,3,-1,0,2
1,9,53.5,9,290,2,0,2,0
4,545,1116.47,41,21,0,3,1,3
1,90,153.9,8,332,2,0,2,0
2,300,494.44,28,17,1,1,1,1
2,150,395.8,38,63,1,1,1,1
3,93,211.77,20,197,2,2,0,0
3,246,658.88,31,33,1,2,1,3
4,1302,2027.5,83,1,3,3,0,2
4,418,891.21,87,9,0,3,1,3
5,340,709.99,58,32,0,7,0,3
1,52,109.36000000000001,5,53,1,0,2,1
2,279,705.79,48,11,1,1,1,1
1,256,327.3,18,18,1,0,2,1
2,643,800.67,123,37,0,-1,0,1
2,251,479.91,58,2,1,1,1,1
3,1030,1545.41,91,18,3,6,0,3
4,640,1301.91,143,82,0,-1,0,3
2,158,355.73,86,33,0,1,1,1
2,237,466.73,101,66,0,1,1,1
2,691,974.96,104,8,0,-1,1,3
1,1500,676.2,5,267,2,-1,0,0
3,267,362.95,22,247,2,2,0,0
4,1410,2157.4,87,4,3,3,0,2
1,1428,1743.1499999999999,28,61,0,-1,0,3
2,467,643.76,80,74,0,1,1,1
2,260,584.5,33,89,1,1,1,1
3,258,554.86,52,60,0,2,1,3
2,205,302.57,76,28,1,1,1,1
1,44,94.36,4,322,2,0,2,0
4,1241,1367.07,32,53,0,-1,0,3
1,201,217.89,41,269,2,0,2,0
5,1472,1482.06,153,60,3,-1,0,2
2,758,1705.8,76,154,0,-1,0,3
2,263,408.02,68,19,1,1,1,1
1,172,303.93,28,94,1,0,2,1
2,146,293.45,55,264,2,-1,0,0
1,114,177.5,10,312,2,0,2,0
1,157,443.05,23,70,1,0,2,1
2,187,167.25,3,302,2,1,0,0
1,116,154.35,54,18,1,0,2,1
5,1304,2022.98,147,36,3,-1,0,2
2,131,211.7,41,19,1,1,1,1
1,63,135.99,25,53,1,0,2,1
1,148,262.2,30,56,1,0,2,1
2,27,126.25,5,21,1,1,1,1
1,178,200.27,45,44,1,0,2,1
3,672,1051.4,59,26,0,2,1,3
3,280,631.12,76,44,0,2,1,3
6,428,958.71,36,112,0,-1,0,3
1,230,346.12,18,24,1,0,2,1
1,88,133.56,5,191,2,0,2,0
1,199,302.7,21,302,2,0,2,0
2,156,241.06,8,263,2,1,0,0
1,9,284.55,2,106,1,0,2,1
1,103,300.85,6,57,1,0,2,1
3,442,623.28,51,213,0,2,0,0
1,276,287.4,8,64,1,0,2,1
1,106,184.26,17,28,1,0,2,1
7,760,1511.8,88,29,3,-1,0,2
5,463,798.35,73,5,0,-1,0,3
2,173,381.2,22,67,1,1,1,1
3,443,609.3,161,1,0,2,0,3
4,407,654.67,69,46,0,3,1,3
1,111,230.51,62,33,1,0,2,1
1,221,255.91,34,135,1,0,2,1
1,76,182.99,19,198,2,0,2,0
2,367,707.69,40,197,1,1,0,0
1,200,311.92,11,149,1,0,2,1
1,120,266.97,14,87,1,0,2,1
2,3,6.9,2,44,1,1,1,1
7,988,1841.18,69,63,3,-1,0,2
5,1147,2158.18,82,99,3,5,0,2
1,140,208.36,9,218,2,0,2,0
3,876,811.23,128,28,0,-1,0,3
1,48,142.92,31,177,2,0,2,0
3,16,136.0,1,73,1,2,1,1
4,1163,1422.4,74,21,3,3,0,3
3,952,1298.66,152,19,3,-1,0,3
7,785,1595.96,103,33,3,-1,0,2
1,31,74.9,2,74,1,0,2,1
4,260,625.42,148,23,0,-1,0,3
4,522,752.77,120,51,0,3,0,3
1,141,223.95000000000002,13,274,2,0,2,0
3,196,316.11,18,164,1,2,1,1
4,319,544.3,23,88,0,3,1,3
7,1415,2494.46,111,63,3,-1,0,2
3,224,331.0,15,25,1,2,1,1
2,102,300.83,35,10,1,1,1,1
1,455,769.29,51,75,1,0,2,1
1,346,220.62,18,15,1,0,2,1
1,44,139.35,19,192,2,0,2,0
2,199,389.3,24,173,1,1,1,1
1,235,363.65,41,77,1,0,2,1
3,728,498.8,28,33,0,2,0,3
1,478,731.5,39,46,1,0,2,1
4,1164,1351.63,40,79,0,-1,0,3
1,675,826.53,47,296,2,-1,2,0
3,328,648.26,78,3,0,2,1,3
3,1111,1599.52,92,8,3,6,0,3
6,1396,2965.69,128,49,3,14,0,2
2,45,100.97,15,161,1,1,1,1
2,127,365.45,18,360,2,1,0,0
6,123,400.86,8,4,0,-1,0,3
4,569,1431.93,72,106,0,-1,0,3
1,510,465.88,76,25,0,0,2,1
1,576,777.6,4,31,1,0,2,1
2,42,90.30000000000001,3,19,1,1,1,1
1,64,363.7,13,296,2,0,2,0
1,92,248.1,13,372,2,0,2,0
3,405,918.33,135,21,0,2,0,3
4,407,874.59,33,4,0,3,1,3
5,826,1624.14,89,52,3,5,0,2
1,58,101.69999999999999,6,30,1,0,2,1
1,96,162.7,17,277,2,0,2,0
2,327,484.32,36,61,1,1,1,1
2,54,215.07999999999998,13,25,1,1,1,1
3,558,1046.57,129,186,0,-1,0,3
1,106,290.36,15,171,2,0,2,1
1,106,228.06,14,81,1,0,2,1
1,171,244.41,17,3,1,0,2,1
1,198,455.25,30,190,2,0,2,0
7,915,1244.59,68,22,3,-1,0,2
3,611,1082.81,112,19,0,-1,1,3
1,356,593.75,31,5,1,0,2,1
1,250,548.12,49,110,1,0,2,1
4,477,1388.81,36,2,0,3,0,3
1,46,119.62,5,53,1,0,2,1
1,78,339.3,3,164,1,0,2,1
2,549,787.15,25,290,2,1,0,0
5,1540,2298.97,163,108,3,-1,0,2
3,970,922.12,26,95,0,-1,0,3
2,219,379.73,17,242,2,1,0,0
3,402,837.1,51,42,0,2,1,3
2,175,285.89,15,35,1,1,1,1
7,1890,3313.79,145,66,3,-1,0,2
2,111,281.85,11,24,1,1,1,1
2,500,841.41,52,26,0,1,1,1
2,244,511.12,29,5,1,1,1,1
1,486,1077.74,19,53,1,0,2,1
1,46,173.7,3,364,2,0,2,0
5,362,614.66,14,15,0,7,0,3
2,996,865.6,34,194,0,-1,0,0
1,93,124.2,5,3,1,0,2,1
3,1239,1421.69,74,26,3,6,0,3
3,532,1009.6,40,127,0,2,1,3
2,360,663.61,40,84,1,1,1,1
1,416,451.44,28,71,1,0,2,1
1,134,105.84,9,182,2,0,2,0
1,164,313.62,6,113,1,0,2,1
1,111,233.45,14,373,2,0,2,0
2,646,936.08,25,80,0,1,1,3
1,95,463.95,8,248,2,0,2,0
1,71,225.15,13,232,2,0,2,0
3,368,459.24,31,71,1,2,1,3
1,41,213.5,10,68,1,0,2,1
3,116,330.03,24,50,1,2,1,1
1,64,181.09,53,75,1,0,2,1
1,335,360.16,83,61,1,0,1,1
2,97,250.15,12,15,1,1,1,1
1,184,90.04,7,4,1,0,2,1
1,73,145.04999999999998,10,285,2,0,2,0
6,1145,813.52,50,4,0,-1,0,3
1,133,242.7,29,40,1,0,2,1
1,336,528.08,29,36,1,0,2,1
2,480,482.47,34,74,1,1,1,1
1,66,75.66,6,219,2,0,2,0
1,47,129.49,9,186,2,0,2,0
4,506,1187.66,48,32,0,3,1,3
1,293,618.59,30,70,1,0,2,1
1,223,506.19,26,182,1,0,2,0
2,370,500.42,31,15,1,1,1,1
1,91,151.85,5,235,2,0,2,0
5,1363,2647.59,79,31,3,-1,0,2
1,133,226.21,14,263,2,0,2,0
2,88,178.96,9,3,1,1,1,1
4,302,813.48,22,51,0,3,1,3
1,39,129.45,5,245,2,0,2,0
2,488,810.5699999999999,44,80,0,1,1,1
1,164,333.08,23,274,2,0,2,0
1,162,322.8,20,79,1,0,2,1
5,1205,2188.05,79,29,3,5,0,2
2,489,408.63,58,73,0,1,1,1
6,1137,2868.1,114,17,3,-1,0,2
2,82,217.9,9,222,2,1,0,0
4,927,1154.47,66,32,0,3,0,3
3,510,1257.51,48,31,0,2,1,3
1,256,231.10000000000002,12,105,1,0,2,1
2,479,688.33,32,4,1,1,1,1
1,269,487.51,27,245,2,0,2,0
2,826,833.78,62,177,0,-1,0,1
2,146,214.06,12,169,1,1,1,1
1,281,290.65999999999997,19,42,1,0,2,1
1,372,518.42,24,71,1,0,2,1
2,733,1212.66,67,16,0,1,1,3
4,282,601.27,29,141,0,3,1,3
4,1130,874.43,158,9,3,-1,0,3
1,40,123.24,8,368,2,0,2,0
1,72,39.12,2,189,2,0,2,0
4,571,1267.6499999999999,16,16,0,3,1,3
1,59,135.39999999999998,9,362,2,0,2,0
1,233,118.98,31,19,1,0,2,1
2,236,567.1800000000001,52,68,1,1,1,1
6,318,306.71999999999997,9,15,0,-1,0,3
3,881,1348.88,141,23,3,-1,0,3
3,875,1692.27,3,28,0,-1,0,3
2,181,304.24,89,54,0,1,1,1
4,636,1592.1200000000001,76,33,0,-1,0,3
1,29,129.75,3,366,2,0,2,0
1,94,183.7,10,43,1,0,2,1
6,1407,1770.34,19,72,3,-1,0,2
5,1040,1028.0,15,4,0,-1,0,3
2,396,324.24,60,61,1,1,1,1
4,804,1260.86,52,1,0,3,0,3
2,330,422.59999999999997,12,75,1,1,1,1
2,138,225.57999999999998,10,72,1,1,1,1
2,152,1276.0,2,256,2,-1,0,0
2,203,477.86,58,68,1,1,1,1
4,146,657.9000000000001,7,135,1,-1,0,3
1,27,112.75,20,241,2,0,2,0
2,840,1998.0,4,226,0,-1,0,3
3,249,531.35,108,37,0,2,0,3
1,285,656.63,27,45,1,0,2,1
5,851,3029.87,65,84,3,-1,0,2
5,833,1651.03,18,3,0,-1,0,2
3,589,1129.06,77,218,0,-1,0,3
1,642,301.71999999999997,19,78,1,0,0,1
2,120,901.2,1,266,2,1,0,0
1,407,606.0500000000001,41,369,2,0,2,0
7,1175,1770.22,109,14,3,-1,0,2
1,180,152.95,25,26,1,0,2,1
1,172,292.47,37,262,2,0,2,0
2,398,576.4,37,91,1,1,1,1
7,288,758.27,110,302,0,-1,0,3
5,945,1358.74,122,26,3,-1,0,3
1,167,256.32,41,364,2,0,2,0
3,994,743.11,75,52,0,-1,0,3
1,317,603.75,28,31,1,0,2,1
3,345,646.76,44,52,0,2,1,3
5,1532,2247.41,90,78,3,-1,0,2
1,172,323.0,13,176,2,0,2,1
7,2035,2213.13,90,29,3,-1,0,2
2,583,836.06,35,37,0,1,1,1
5,880,1515.9,44,17,0,9,0,2
5,214,623.93,74,44,0,-1,0,3
1,1031,1764.72,24,30,0,-1,0,3
1,54,207.5,9,372,2,0,2,0
1,189,223.92000000000002,34,58,1,0,2,1
3,1058,1475.43,134,114,3,-1,0,3
1,106,239.4,13,214,2,0,2,0
1,81,106.83000000000001,7,318,2,0,2,0
1,203,369.34000000000003,22,65,1,0,2,1
3,609,789.79,40,7,0,2,1,3
1,341,316.62,13,96,1,0,2,1
3,480,1207.24,51,19,0,2,1,3
1,319,611.85,23,198,2,0,2,0
2,536,1145.6,17,273,2,-1,0,0
3,196,478.09000000000003,47,47,1,2,1,3
1,80,361.54,33,260,2,0,2,0
5,456,757.1,116,57,0,12,0,3
1,171,171.59,23,57,1,0,2,1
4,322,661.52,36,67,0,3,1,3
1,254,371.54,61,60,1,0,2,1
2,62,222.62,45,80,1,1,1,1
2,194,245.94,16,74,1,1,1,1
2,270,422.24,51,100,1,1,1,1
1,113,311.25,17,372,2,0,2,0
1,24,107.6,3,19,1,0,2,1
2,304,594.39,138,123,0,-1,0,1
1,32,80.8,5,8,1,0,2,1
6,898,1545.6200000000001,88,3,3,-1,0,2
2,44,110.38000000000001,11,282,2,1,0,0
1,146,243.84,16,57,1,0,2,1
1,239,414.88,64,365,2,0,2,0
1,186,305.62,18,89,1,0,2,1
1,524,1162.65,148,11,0,-1,0,1
4,493,1594.23,72,163,0,-1,0,3
1,245,332.3,24,65,1,0,2,1
3,246,536.99,59,23,0,2,1,3
2,539,460.59,94,173,0,-1,0,1
4,356,762.16,68,103,0,3,1,3
3,777,1106.59,57,142,0,2,0,3
2,196,288.42,21,99,1,1,1,1
5,652,914.69,81,23,0,-1,0,3
1,114,309.54,15,192,2,0,2,0
2,477,547.07,26,4,1,1,1,1
1,81,479.35,15,360,2,0,2,0
4,274,417.06,28,103,1,3,1,3
1,307,497.61,26,95,1,0,2,1
1,136,358.38,34,227,2,0,2,0
2,236,460.64,23,15,1,1,1,1
2,566,775.1800000000001,27,38,1,1,1,1
1,158,341.7,22,51,1,0,2,1
2,59,128.5,8,93,1,1,1,1
1,99,197.22,11,156,1,0,2,1
1,264,325.91,23,38,1,0,2,1
3,33,199.15,11,184,2,2,0,1
4,440,1106.53,46,1,0,3,1,3
1,358,413.46,24,227,2,0,2,0
2,61,180.85,10,128,1,1,1,1
2,165,251.87,11,39,1,1,1,1
2,185,588.85,24,197,2,1,0,0
3,693,1264.19,47,100,0,2,1,3
1,135,214.32,11,50,1,0,2,1
1,78,193.44,12,43,1,0,2,1
1,182,281.42,14,52,1,0,2,1
1,33,124.57,8,186,2,0,2,0
1,249,332.41,19,333,2,0,2,0
3,271,342.45,17,4,1,2,1,1
2,56,144.91000000000003,9,10,1,1,1,1
2,164,328.4,19,23,1,1,1,1
1,12,35.400000000000006,2,14,1,0,2,1
1,91,375.69000000000005,9,368,2,0,2,0
2,826,732.81,49,144,0,-1,0,1
2,140,173.76,6,59,1,1,1,1
2,409,502.8,25,31,1,1,1,1
3,60,207.73999999999998,10,140,1,2,1,1
4,583,817.12,113,22,0,3,0,3
6,1253,2812.34,131,22,3,14,0,2
3,600,680.02,5,77,1,2,1,3
5,1069,2095.53,94,67,3,5,0,2
6,458,846.62,111,12,0,-1,0,3
1,12,13.3,3,84,1,0,2,1
7,746,1491.43,120,30,3,-1,0,2
3,424,705.12,39,66,0,2,1,3
2,103,272.48,33,187,2,1,0,0
2,320,429.84000000000003,26,37,1,1,1,1
3,178,450.41,82,15,0,2,1,3
1,156,192.32999999999998,35,35,1,0,2,1
3,925,1578.67,112,194,0,-1,0,3
5,236,518.19,88,1,0,-1,0,3
1,62,145.93,44,366,2,0,2,0
1,91,202.27,57,64,1,0,2,1
2,73,289.78,37,299,2,1,0,0
3,412,501.03,150,26,0,2,0,3
6,520,1271.06,81,7,0,-1,0,2
3,833,887.11,78,16,0,2,0,3
1,629,1706.88,43,116,0,-1,0,3
1,247,363.2,50,29,1,0,2,1
7,1381,3037.6,118,5,3,-1,0,2
4,263,559.59,74,81,0,3,1,3
5,286,928.76,89,29,0,-1,0,3
1,436,379.14,18,72,1,0,2,1
1,82,113.44,8,290,2,0,2,0
1,112,183.76,25,36,1,0,2,1
6,132,621.6800000000001,46,9,0,-1,0,3
2,431,562.41,129,23,0,1,0,1
1,232,391.52,9,276,2,0,2,0
6,721,1068.82,97,49,0,-1,0,2
1,154,154.18,50,61,1,0,2,1
3,467,829.89,69,21,0,2,1,3
1,35,230.25,14,371,2,0,2,0
3,993,543.05,5,115,0,-1,0,3
7,929,1295.39,51,3,3,-1,0,2
3,339,378.89,47,26,1,2,1,1
1,82,150.23000000000002,44,53,1,0,2,1
2,288,563.23,42,1,1,1,1,1
2,397,931.03,59,54,0,1,1,3
1,171,261.9,56,25,1,0,2,1
3,145,816.73,23,211,2,2,0,3
1,312,406.48,21,235,2,0,2,0
3,1614,435.02,15,138,0,-1,0,1
6,791,1286.27,57,3,0,13,0,2
3,644,1178.56,39,56,0,2,1,3
3,1318,1277.75,73,134,0,-1,0,3
2,92,167.61,16,109,1,1,1,1
4,266,518.67,18,184,1,-1,0,3
1,114,308.74,16,17,1,0,2,1
2,172,416.64,15,239,2,1,0,0
1,49,117.35000000000001,7,87,1,0,2,1
3,304,507.05,93,38,0,2,1,3
1,125,234.17,14,116,1,0,2,1
1,35,110.55000000000001,7,187,2,0,2,0
1,291,201.19,26,226,2,0,2,0
7,1981,2154.97,8,8,3,-1,0,2
1,333,319.02,21,189,2,0,2,0
2,326,439.43,31,4,1,1,1,1
3,815,635.41,41,39,0,-1,0,3
1,72,357.21,40,38,1,0,2,1
1,88,251.51999999999998,2,267,2,0,2,0
1,166,344.33,39,77,1,0,2,1
6,865,1852.0,64,3,3,4,0,2
2,739,1028.46,71,255,0,-1,0,0
1,182,384.06,22,60,1,0,2,1
7,1335,1905.87,113,12,3,-1,0,2
2,1040,1873.2,3,29,0,-1,0,3
7,401,1616.8,75,3,3,-1,0,2
1,43,126.12,7,5,1,0,2,1
6,1233,1133.25,8,7,0,-1,0,2
5,860,1614.31,84,10,3,5,0,2
6,544,1456.96,13,30,0,-1,0,2
3,360,702.0,8,288,2,-1,0,0
4,76,295.0,1,149,1,-1,0,3
2,294,484.82,21,23,1,1,1,1
3,679,1493.73,42,85,0,2,0,3
2,771,1312.1399999999999,38,46,0,1,0,3
4,271,766.78,36,4,0,3,1,3
6,597,889.9300000000001,50,50,0,13,0,3
1,118,195.36,11,18,1,0,2,1
1,186,270.9,15,30,1,0,2,1
3,243,583.4300000000001,63,8,0,2,1,3
2,176,920.1,15,40,1,1,0,3
1,108,71.0,7,31,1,0,2,1
3,69,95.85,2,45,1,2,1,1
3,235,357.77,8,60,1,2,1,1
2,97,154.82999999999998,4,185,2,1,1,0
6,416,877.5600000000001,110,78,0,-1,0,3
2,400,716.0,1,110,1,1,1,1
1,146,146.87,11,63,1,0,2,1
2,235,380.35,19,11,1,1,1,1
3,750,1030.14,25,86,0,2,0,3
3,409,730.52,27,16,0,2,1,3
2,229,433.53000000000003,27,245,2,1,0,0
1,656,1267.32,75,87,0,-1,0,1
1,28,112.4,22,30,1,0,2,1
1,181,449.73,15,137,1,0,2,1
3,927,1071.49,59,26,0,2,0,3
5,990,1036.58,74,2,0,-1,0,3
4,998,1735.18,100,32,3,3,0,2
1,504,948.48,6,25,1,0,2,1
3,106,339.44,20,113,1,2,1,1
1,510,642.02,22,157,1,0,2,1
3,533,1100.9,59,85,0,2,1,3
3,485,925.35,41,117,0,2,1,3
1,179,240.89000000000001,40,194,2,0,2,0
1,251,399.09,72,28,1,0,2,1
1,122,498.48,13,130,1,0,2,1
5,804,1356.33,65,28,0,9,0,3
3,592,1179.89,51,81,0,2,1,3
1,216,234.24,5,266,2,0,2,0
4,418,533.33,52,313,2,-1,0,0
7,770,1461.14,67,21,3,-1,0,2
3,316,855.45,53,58,0,2,1,3
1,131,304.24,62,114,1,0,2,1
4,759,1446.09,142,17,3,-1,0,3
4,292,834.12,65,17,0,3,1,3
3,295,841.0799999999999,18,36,1,2,1,3
2,788,378.2,28,36,1,1,0,1
1,24,118.80000000000001,2,78,1,0,2,1
2,166,287.62,8,22,1,1,1,1
2,77,288.91,55,25,1,1,1,1
2,1049,2003.85,76,33,3,-1,0,3
3,772,1405.78,28,109,0,2,0,3
2,1702,2747.9900000000002,146,35,3,-1,0,2
5,785,1562.4,115,123,3,-1,0,2
6,1858,2035.08,75,7,3,-1,0,2
4,868,1991.01,98,28,3,3,0,2
7,903,1974.65,45,4,3,-1,0,2
4,1130,1774.03,99,50,3,3,0,2
1,152,302.0,14,322,2,0,2,0
3,618,1324.16,69,22,0,2,1,3
4,339,1022.13,46,15,0,3,1,3
8,459,954.42,153,2,3,-1,0,2
2,800,971.74,65,18,0,1,0,3
4,815,1621.73,29,10,0,3,0,3
2,693,665.78,80,159,0,-1,0,1
6,588,881.29,107,29,0,-1,0,3
1,50,163.29999999999998,12,165,1,0,2,1
1,282,231.61,29,47,1,0,2,1
8,215,801.12,86,5,0,-1,0,2
3,372,837.5,33,8,0,2,1,3
1,68,116.19999999999999,9,288,2,0,2,0
1,154,157.02,10,317,2,0,2,0
2,333,591.91,34,3,1,1,1,1
1,120,307.46,18,233,2,0,2,0
1,80,138.32,7,119,1,0,2,1
1,246,345.29999999999995,9,161,1,0,2,1
1,129,294.24,31,185,2,0,2,0
1,281,230.5,34,50,1,0,2,1
1,76,157.09,14,334,2,0,2,0
5,983,2463.17,78,5,3,5,0,2
2,98,413.2,21,106,1,1,1,1
7,1224,1139.73,35,16,3,-1,0,2
1,126,380.5,24,275,2,0,2,0
1,296,454.12,16,247,2,0,2,0
1,81,579.0,15,239,2,0,2,0
2,483,984.57,42,1,0,1,1,3
3,212,749.78,33,105,1,2,1,3
4,882,1714.59,68,22,0,-1,0,2
1,82,124.88,9,51,1,0,2,1
3,517,1689.5,9,194,0,-1,0,3
1,104,213.78,14,24,1,0,2,1
1,490,329.34,23,75,1,0,2,1
2,242,251.70000000000002,19,17,1,1,1,1
2,172,319.0,11,7,1,1,1,1
3,778,1266.97,53,32,0,2,1,3
3,1111,1538.88,97,21,3,6,0,3
2,66,293.1,3,21,1,1,1,1
7,1501,2467.35,92,32,3,-1,0,2
1,100,158.68,10,284,2,0,2,0
2,78,206.34,11,38,1,1,1,1
2,526,835.78,51,57,0,1,1,1
1,185,224.91,16,289,2,0,2,0
1,480,317.76,15,78,1,0,2,1
1,41,59.9,4,217,2,0,2,0
4,866,1443.69,42,44,0,3,0,3
1,170,306.13,15,201,2,0,2,0
3,290,711.79,61,178,0,-1,0,3
4,670,783.97,91,56,0,-1,0,3
2,241,239.92000000000002,23,57,1,1,1,1
6,1296,3347.31,42,7,3,-1,0,2
2,200,144.0,1,46,1,1,1,1
1,144,203.95,10,226,2,0,2,0
7,1328,2474.23,71,11,3,-1,0,2
2,226,383.75,52,106,1,1,1,1
2,161,444.74,19,58,1,1,1,1
7,1166,2093.68,164,28,3,-1,0,2
7,1254,1699.3000000000002,18,35,3,-1,0,2
2,119,262.62,26,273,2,1,0,0
1,191,1013.01,29,29,1,0,0,1
3,357,692.22,89,23,0,2,1,3
1,231,289.78,38,53,1,0,2,1
4,646,1564.56,44,175,0,-1,0,3
1,884,384.08,13,53,1,-1,0,1
1,76,204.24,7,53,1,0,2,1
8,1323,2317.2200000000003,153,26,3,-1,0,2
1,147,226.85,4,253,2,0,2,0
7,1176,2781.23,86,40,3,-1,0,2
6,272,1059.1200000000001,79,60,0,-1,0,3
1,24,113.5,9,234,2,0,2,0
1,89,114.23,24,31,1,0,2,1
2,287,334.48,59,7,1,1,1,1
1,122,328.65,27,65,1,0,2,1
2,110,416.89,43,310,2,1,0,0
1,406,393.49,21,308,2,0,2,0
6,741,939.32,28,18,0,-1,0,3
8,1532,1906.09,145,15,3,-1,0,2
2,185,318.76,39,96,1,1,1,1
2,202,417.77,30,2,1,1,1,1
1,131,190.88,25,35,1,0,2,1
1,55,149.89000000000001,14,182,2,0,2,0
2,224,550.06,24,25,1,1,1,1
6,474,916.13,88,12,0,-1,0,3
2,105,314.69,18,11,1,1,1,1
1,150,382.5,15,312,2,0,2,0
2,611,1135.04,30,108,0,1,1,3
1,616,954.9,31,53,1,0,2,1
1,75,171.45,9,204,2,0,2,0
1,105,280.09000000000003,53,15,1,0,2,1
1,213,318.65,68,120,1,0,2,1
2,167,381.97,55,3,1,1,1,1
1,108,269.83,37,362,2,0,2,0
